timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2020-05-04 22:46:24,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:25,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:25,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:26,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:26,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:27,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:27,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:28,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:28,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:29,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:29,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:30,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:30,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:31,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:31,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:32,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:32,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:33,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:33,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,1
