timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2019-02-05 12:58:00,channel.created,10.238.28.1:35348 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 12:58:00,connection.created,10.238.28.1:35344 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 12:58:00,connection.created,10.238.28.1:35348 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:13:00,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:13:00,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:13:00,channel.created,10.34.132.254:4822 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 13:13:00,connection.created,10.34.132.254:4822 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:20:00,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 13:21:00,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 13:22:00,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:22:00,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:22:00,channel.created,10.34.132.254:4898 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 13:22:00,connection.created,10.34.132.254:4898 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 13:57:00,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 13:57:00,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 13:57:00,channel.created,10.34.132.254:5451 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 13:57:00,connection.created,10.34.132.254:5451 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:07:00,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:07:00,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:07:00,channel.created,10.34.132.254:5590 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:07:00,connection.created,10.34.132.254:5590 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:10:00,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:10:00,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:10:00,channel.created,10.34.132.254:5630 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:10:00,connection.created,10.34.132.254:5630 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:14:00,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 14:14:00,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (2),bus-consolesaas,1
2019-02-05 14:14:00,channel.created,10.34.132.254:5704 -> 10.238.28.5:5672 (3),bus-consolesaas,1
2019-02-05 14:14:00,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:14:00,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:14:00,channel.created,10.34.132.254:5718 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:14:00,connection.created,10.34.132.254:5704 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:14:00,connection.created,10.34.132.254:5718 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:30:00,connection.created,10.34.132.254:6112 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:31:00,connection.created,10.34.132.254:6145 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:33:00,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:33:00,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:33:00,channel.created,10.34.132.254:6231 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:33:00,connection.created,10.34.132.254:6231 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:34:00,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:34:00,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:34:00,channel.created,10.34.132.254:6345 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:34:00,connection.created,10.34.132.254:6345 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:36:00,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:36:00,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:36:00,channel.created,10.34.132.254:6381 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:36:00,connection.created,10.34.132.254:6381 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:43:00,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:43:00,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:43:00,channel.created,10.34.132.254:6537 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:43:00,connection.created,10.34.132.254:6537 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:53:00,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:53:00,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:53:00,channel.created,10.238.28.1:35628 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:53:00,connection.created,10.238.28.1:35628 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 14:56:00,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 14:56:00,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 14:56:00,channel.created,10.34.132.254:6715 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 14:56:00,connection.created,10.34.132.254:6715 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 15:03:00,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 15:03:00,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 15:03:00,channel.created,10.34.132.254:6827 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 15:03:00,connection.created,10.34.132.254:6827 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 15:06:00,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-05 15:06:00,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-05 15:06:00,channel.created,10.238.28.1:35634 -> 10.238.28.5:5672 (3),bus-consolesaas,2
2019-02-05 15:06:00,connection.created,10.238.28.1:35634 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 15:35:00,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 16:01:00,channel.created,10.238.28.3:55130 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-05 21:59:00,connection.created,10.238.28.3:38412 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 21:59:00,connection.created,10.238.28.3:38414 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-05 21:59:00,connection.created,10.238.28.3:38416 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 13:22:00,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-06 13:30:00,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:16:00,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-06 15:19:00,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-06 15:43:00,channel.created,10.238.28.3:38414 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-06 20:08:00,connection.created,10.238.28.3:48960 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 20:08:00,connection.created,10.238.28.3:48962 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 20:08:00,connection.created,10.238.28.3:48964 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 21:42:00,connection.created,10.238.28.3:49448 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 21:42:00,connection.created,10.238.28.3:49450 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-06 21:42:00,connection.created,10.238.28.3:49452 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 08:21:00,channel.created,10.34.132.254:52431 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-07 08:21:00,connection.created,10.34.132.254:52431 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 12:29:00,channel.created,10.34.132.254:61162 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-07 12:29:00,connection.created,10.34.132.254:61162 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 19:32:00,connection.created,10.238.28.3:56082 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 19:32:00,connection.created,10.238.28.3:56084 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 19:32:00,connection.created,10.238.28.3:56086 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 21:21:00,connection.created,10.238.28.3:56638 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 21:21:00,connection.created,10.238.28.3:56640 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-07 21:21:00,connection.created,10.238.28.3:56642 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-08 08:18:00,channel.created,10.34.132.254:49284 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-08 08:18:00,connection.created,10.34.132.254:49284 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-08 12:51:00,channel.created,10.34.132.254:52862 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-08 12:51:00,connection.created,10.34.132.254:52862 -> 10.238.28.5:5672,bus-consolesaas,1
2019-02-08 23:02:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-11 08:13:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-11 08:14:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,3
2019-02-11 08:15:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,3
2019-02-11 08:16:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-11 08:17:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-11 08:47:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-11 08:48:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,1
2019-02-11 23:02:00,channel.created,10.238.28.3:56640 -> 10.238.28.5:5672 (1),bus-consolesaas,11
2019-02-12 02:13:00,channel.created,10.238.28.1:37376 -> 10.238.28.5:5672 (1),bus-legibase,2
2019-02-12 02:13:00,channel.created,10.238.28.1:45348 -> 10.238.28.5:5672 (1),bus-consolesaas,2
2019-02-12 02:13:00,channel.created,10.238.28.1:45348 -> 10.238.28.5:5672 (2),bus-consolesaas,2
2019-02-12 02:13:00,channel.created,10.238.28.1:45348 -> 10.238.28.5:5672 (3),bus-consolesaas,2
